show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s723,movie,aliens of the deep,"james cameron, steven quale","dr. anatoly sagalevitch, genya chernaiev, victor nischeta, dr. pamela conrad, dr. arthur lane, dr. jim childress",united states,2019-11-12,2005,g,100 min,"action-adventure, animals & nature, documentary",james cameron teams up with nasa scientists to explore undersea life.,39,ds723,100,min
s724,movie,alley cats strike!,rod daniel,"kyle schmid, robert ri'chard, kaley cuoco, mimi paley, joey wilcots, philip williams","united states, canada",2019-11-12,2000,tv-g,87 min,"coming of age, drama, sports",four outcast teens with a love of bowling are thrust into the spotlight.,23,ds724,87,min
s725,movie,almost angels,steve previn,"vincent winter, sean scully, peter weck, hans holt, bruni löbel, fritz eckhardt",united states,2019-11-12,1962,tv-pg,90 min,"coming of age, drama, family",a working-class youth tries to fit in when with the famed vienna boys' choir.,29,ds725,90,min
s726,movie,america's heart & soul,louie schwartzberg,"george woodard, charles jimmie sr., the brothers, frank pino, dave pino, john yacobellis",united states,2019-11-12,2004,pg,88 min,"documentary, family",journey across the u.s. to meet ordinary people living extraordinary lives.,90,ds726,88,min
s727,movie,amy,vincent mceveety,"jenny agutter, barry newman, kathleen nolan, chris robinson, lou fant, margaret o'brien",united states,2019-11-12,1981,g,100 min,"drama, family",a young woman takes a job as a teacher in a backwoods school for the deaf.,44,ds727,100,min
s728,movie,an extremely goofy movie,douglas mccarthy,"bill farmer, jason marsden, jeff bennett, jim cummings, brad garrett, vicki lewis","united states, australia",2019-11-12,2000,g,81 min,"animation, comedy, family",goofy shows up to finish college alongside his son max.,62,ds728,81,min
s729,tv show,andi mack,nan,"peyton lee, joshua rush, sofia wylie, asher angel, lilan bowden, lauren tom",united states,2019-11-12,2016,tv-g,3 season,"comedy, coming of age, drama","andi's life is shaken by her sister, bex's, surprise.",18,ds729,3,season
s730,movie,annie,rob marshall,"kathy bates, alan cumming, audra mcdonald, kristin chenoweth, victor garber, vic polizos",united states,2019-11-12,1999,tv-pg,91 min,"drama, family, musical",annie escapes a “hard-knock life” and finds a bighearted billionaire.,83,ds730,91,min
s731,movie,apollo: missions to the moon,tom jennings,"neil armstrong, buzz aldrin",united states,2019-11-12,2019,tv-pg,95 min,"documentary, family, historical","with rare archival footage, this film sheds new light on an incredible time in human history.",78,ds731,95,min
s732,movie,atlantis rising,simcha jacobovici,"georgeos diaz-montexano, peter vincenti, richard freund, simcha jacobovici, charles pellegrino, félix rodrigues",canada,2019-11-12,2017,tv-pg,94 min,"documentary, historical",filmmakers go in search of atlantis using plato's writings as a guide to lead the way.,63,ds732,94,min
s733,movie,atlantis: milo's return,"tad stones, toby shelton, victor cook","james taylor, cree summer, john mahoney, jacqueline obradors, don novello, corey burton",united states,2019-11-12,2003,g,83 min,"action-adventure, animation, family",explorers emerge from below the sea to solve threatening mysteries above.,68,ds733,83,min
s734,movie,atlantis: the lost empire,"gary trousdale, kirk wise","michael fox, james garner, cree summer, don novello, phil morris, claudia christian",united states,2019-11-12,2001,pg,98 min,"action-adventure, animation, family",brave explorers venture under the sea seeking legendary atlantis.,29,ds734,98,min
s735,movie,auntie edna,ted mathot,"brad bird, eli fucile, maeve andrews, nick bird, noelle zuber, craig nelson",united states,2019-11-12,2018,tv-g,7 min,"animation, comedy, family",has famous fashionista edna mode met her match in jack-jack?,54,ds735,7,min
s736,movie,avatar,james cameron,"sam worthington, zoë saldana, sigourney weaver, stephen lang, michelle rodriguez, giovanni ribisi",united states,2019-11-12,2009,pg-13,162 min,"action-adventure, science fiction",a man embarks on an adventure to an exotic world that he learns to call home & fights to protect.,53,ds736,162,min
s737,movie,babes in the woods,burt gillett,nan,united states,2019-11-12,1932,tv-y7,8 min,"animation, family, fantasy",two children wander the forest and get lured into a witch's house. see details for advisory.,90,ds737,8,min
s738,movie,babes in toyland,jack donohue,"ray bolger, tommy sands, annette funicello, ed wynn, tommy kirk, kevin corcoran",united states,2019-11-12,1961,tv-pg,106 min,"family, fantasy, musical",villainous barnaby tries to spoil tom piper and mary contrary's wedding.,53,ds738,106,min
s739,movie,bambi,david hand,nan,united states,2019-11-12,1942,g,72 min,"animation, drama, family",bambi sets off with his best friends to explore the wonders of the woods.,53,ds739,72,min
s740,movie,bambi ii,brian pimental,"patrick stewart, alexander gould, keith ferguson, brendon baerg, nicky jones, andrea bowen",united states,2019-11-12,2006,g,75 min,"animation, drama, kids","bambi reunites with his father, the great prince.",93,ds740,75,min
s741,movie,bao,domee shi,nan,"united states, canada",2019-11-12,2018,g,8 min,"animation, family, fantasy",a chinese mom’s life changes when her dumpling comes alive.,5,ds741,8,min
s742,movie,beach picnic,clyde geronimi,nan,united states,2019-11-12,1939,tv-g,9 min,"animation, comedy, family",donald duck and pluto are at the beach. see details for advisory.,27,ds742,9,min
s743,movie,bearly asleep,jack hannah,nan,united states,2019-11-12,1955,tv-pg,7 min,"animation, comedy, family",donald duck is a ranger and puts the bears to sleep for the winter. see details for advisory.,78,ds743,7,min
s744,movie,beauty and the beast: belle's magical world,bob kline,"robby benson, paige o'hara, david stiers, jerry orbach, jeff bennett, jim cummings",united states,2019-11-12,1998,g,71 min,"animation, anthology, fantasy","in three short stories, see belle make a gloomy castle fit for a princess.",40,ds744,71,min
s745,movie,beauty and the beast: the enchanted christmas,andy knight,"paige o'hara, robby benson, jerry orbach, david stiers, bernadette peters, tim curry","canada, united states",2019-11-12,1997,g,73 min,"animation, family, fantasy",former composer forte threatens to keep belle and beast apart forever.,94,ds745,73,min
s746,movie,beezy bear,jack hannah,nan,united states,2019-11-12,1955,tv-g,7 min,"animation, comedy, family",donald tries to catch the bear that is stealing his honey. see details for advisory.,28,ds746,7,min
s747,movie,before the flood,fisher stevens,"leonardo dicaprio, john kerry, barack obama, bill clinton",united states,2019-11-12,2016,tv-14,96 min,documentary,leonardo dicaprio searches for answers on the issue of climate change.,46,ds747,96,min
s748,movie,benji the hunted,joe camp,"red steagall, frank inn, nancy francis, mike francis, joe camp, steve zanolini",united states,2019-11-12,1987,g,89 min,"action-adventure, animals & nature, family",benji must navigate the wilderness while caring for orphaned cougar cubs.,40,ds748,89,min
s749,tv show,best friends whenever,nan,"lauren taylor, shelby bender, gus kamp, ricky garcia, benjamin royer, matthew royer",united states,2019-11-12,2015,tv-g,2 season,"buddy, comedy, coming of age",best friends gain the ability to travel through time!,54,ds749,2,season
s750,tv show,big city greens (shorts),nan,nan,nan,2019-11-12,2017,tv-y7,1 season,"action-adventure, animation, comedy",head to the big city with the green family!,9,ds750,1,season
s751,movie,big hero 6,"don hall, chris williams","scott adsit, ryan potter, daniel henney, t. j. miller, jamie chung, damon wayans jr.",united states,2019-11-12,2014,pg,105 min,"action-adventure, animation, family",a boy genius and his robot team up to save their city.,10,ds751,105,min
s752,tv show,big hero 6 the series (shorts),nan,nan,nan,2019-11-12,2017,tv-y7,2 season,"action-adventure, animation, comedy",the team introduces baymax to everyday activities.,85,ds752,2,season
s753,movie,bizarre dinosaurs,jenny kubo,peter cullen,united states,2019-11-12,2009,tv-pg,46 min,"animals & nature, documentary, family","which dinosaurs were the strangest of the strange, and how did they get that way?",46,ds753,46,min
s754,movie,blank check,rupert wainwright,"brian bonsall, karen duffy, miguel ferrer, james rebhorn, tone lōc, jayne atkinson",united states,2019-11-12,1994,pg,94 min,"comedy, family","an 11-year-old cashes a blank check for a million bucks, with wild results.",74,ds754,94,min
s755,movie,boat builders,ben sharpsteen,nan,united states,2019-11-12,1938,tv-g,8 min,"animation, comedy, family",mickey and friends build a boat but it falls apart when christened. see details for advisory.,51,ds755,8,min
s756,movie,bolt,"chris williams, byron howard","john travolta, miley cyrus, susie essman, mark walton, malcolm mcdowell, james lipton",united states,2019-11-12,2008,pg,98 min,"action-adventure, animation, comedy",hollywood's smallest star embarks on a paws-itively awesome adventure!,26,ds756,98,min
s757,movie,bone bandit,charles nichols,nan,united states,2019-11-12,1948,tv-g,7 min,"animation, comedy, family",pluto's efforts to dig up a bone are frustrated by his allergy. see details for advisory.,91,ds757,7,min
s758,tv show,bonkers,nan,"charlie adler, corey burton, jesse corti, jim cummings, frank welker, gregg berger","united states, hong kong, south korea, france, canada, china, united kingdom, australia, japan, taiwan, philippines",2019-11-12,1993,tv-g,1 season,"animation, comedy, kids",a washed-up cartoon star begins a new life as the first toon cop in hollywood.,31,ds758,1,season
s759,movie,boundin',bud luckey,bud luckey,united states,2019-11-12,2004,g,6 min,"animation, family, kids",the musical story of a dancing sheep.,97,ds759,6,min
s760,tv show,boy meets world,nan,"ben savage, william daniels, betsy randle, will friedle, rider strong, lee norris",united states,2019-11-12,1993,tv-pg,7 season,"comedy, coming of age, family","adolescent cory matthews grows up, and faces problems with friends, family, and school.",51,ds760,7,season
s761,movie,brave,"mark andrews, brenda chapman","kelly macdonald, billy connolly, emma thompson, julie walters, robbie coltrane, kevin mckidd","united states, united kingdom",2019-11-12,2012,pg,94 min,"animation, coming of age, family",princess merida must undo a beastly curse before it’s too late.,39,ds761,94,min
s762,movie,brave little toaster to the rescue,robert ramirez,"deanna oliver, tim stack, jon lovitz, thurl ravenscroft, phil hartman, jay mohr",united states,2019-11-12,1999,tv-g,75 min,"action-adventure, animation",the gang tries to save their animal pals from being sent to a testing lab.,100,ds762,75,min
s763,movie,breaking2,martin roe,"lelisa desisa, eliud kipchoge, zersenay tadese",united states,2019-11-12,2017,tv-pg,55 min,"documentary, sports",three of the world’s most elite distance runners set out to break the 2-hour marathon barrier.,59,ds763,55,min
s764,movie,brink!,greg beeman,"erik von detten, sam horrigan, christina vidal, robin riker, geoffrey blake, patrick levis",united states,2019-11-12,1998,tv-g,90 min,"coming of age, drama, sports",an in-line skater quits his crew to join a corporate-sponsored team.,1,ds764,90,min
s765,movie,brother bear,"aaron blaise, robert walker","joaquin phoenix, jeremy suarez, jason raize, rick moranis, dave thomas, d.b. sweeney",united states,2019-11-12,2003,g,90 min,"action-adventure, animation, family",a boy transformed into a bear makes an epic journey to become human again.,11,ds765,90,min
s766,movie,brother bear 2,benjamin gluck,"patrick dempsey, mandy moore, jeremy suarez, rick moranis, dave thomas, andrea martin",united states,2019-11-12,2006,g,78 min,"action-adventure, animation, family",bear kenai is haunted by dreams of his previous life as a human child.,10,ds766,78,min
s767,movie,buffalo dreams,david jackson,"reiley mcclendon, simon baker, graham greene, tessa vonn, max van ville, chris hunter",united states,2019-11-12,2005,tv-g,90 min,"buddy, coming of age, drama",two teenagers are sent on a vision quest by a navajo elder.,9,ds767,90,min
s768,tv show,bug juice: my adventures at camp,nan,nan,united states,2019-11-12,2017,tv-g,1 season,"coming of age, docuseries, family",camp waziyatah opens its doors for a fun summer.,41,ds768,1,season
s769,movie,burn-e,angus maclane,"angus maclane, tessa swigart",united states,2019-11-12,2008,tv-g,8 min,"animation, comedy, family",burn-e the welding bot is locked out of the star liner.,55,ds769,8,min
s770,movie,cadet kelly,larry shaw,"hilary duff, christy romano, shawn ashmore, aimee garcia, linda kash, nigel hamer","united states, canada",2019-11-12,2002,tv-g,100 min,"comedy, coming of age",an artsy teen goes from fab to drab after enrolling in a military academy.,54,ds770,100,min
s771,movie,camp nowhere,jonathan prince,"christopher lloyd, jonathan jackson, wendy makkena, tom wilson, andrew keegan, marne patterson",united states,2019-11-12,1994,pg,96 min,"comedy, coming of age, family",an actor and some teenagers create the summer camp of their dreams.,27,ds771,96,min
s772,movie,camp rock,matthew diamond,"demi lovato, joe jonas, meaghan martin, maria canals-barrera, alyson stoner, julie brown",united states,2019-11-12,2008,tv-g,96 min,"coming of age, music, musical",mitchie gets the chance to spend a summer at a prestigious music camp.,46,ds772,96,min
s773,movie,camp rock 2: the final jam,paul hoen,"demi lovato, joe jonas, nick jonas, kevin jonas, daniel fathers, daniel kash",united states,2019-11-12,2010,tv-g,101 min,"coming of age, music, musical","to save camp rock, mitchie challenges camp star to a final jam.",12,ds773,101,min
s774,movie,can of worms,paul schneider,"michael shulman, erika christensen, adam wylie, andrew ducote, lee garlington, brighton hertford","united states, canada",2019-11-12,1999,tv-pg,84 min,"comedy, coming of age, science fiction",aliens invade when a teen asks for intergalactic help to escape earth.,93,ds774,84,min
s775,movie,candleshoe,norman tokar,"david niven, helen hayes, jodie foster, leo mckern, vivian pickles, veronica quilligan","united kingdom, united states",2019-11-12,1978,g,101 min,"comedy, coming of age, crime",a tomboy cons a nobleman to find a treasure trove of spanish doubloons.,23,ds775,101,min
s776,movie,canine caddy,clyde geronimi,nan,united states,2019-11-12,1941,tv-g,8 min,"animation, comedy, family",pluto caddies for mickey on the golf course. see details for advisory.,71,ds776,8,min
s777,movie,cars,john lasseter,"owen wilson, paul newman, bonnie hunt, larry the cable guy , cheech marin, tony shalhoub",united states,2019-11-12,2006,g,117 min,"animation, comedy, family",race car lightning mcqueen gets stranded in a small town on route 66.,9,ds777,117,min
s778,movie,cars 2,john lasseter,"owen wilson, larry the cable guy , michael caine, emily mortimer, john turturro, eddie izzard",united states,2019-11-12,2011,g,107 min,"animation, comedy, family",lightning mcqueen and mater go overseas to compete in the world grand prix.,4,ds778,107,min
s779,movie,cars 3,brian fee,"owen wilson, cristela alonzo, chris cooper, nathan fillion, larry the cable guy , armie hammer",united states,2019-11-12,2017,g,103 min,"animation, comedy, family",lightning mcqueen must face a new generation of racers.,86,ds779,103,min
s780,movie,cars toon: air mater,rob gibbs,"larry the cable guy , keith ferguson, stacey keach, jonathan adams, jan rabson, lori alan",united states,2019-11-12,2011,tv-g,5 min,"animation, comedy, family",mater’s decision to fly lands him at a big airshow.,38,ds780,5,min
s781,movie,cars toon: heavy metal mater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-g,5 min,"animation, comedy, family",mater is a rock star in a heavy metal band.,66,ds781,5,min
s782,movie,cars toon: hiccups,jeremy lasky,"keith ferguson, larry the cable guy , michael wallis, tony shalhoub, lloyd sherr, bonnie hunt",united states,2019-11-12,2013,tv-g,3 min,"animation, comedy, family",lighting mcqueen gets the hiccups.,98,ds782,3,min
s783,movie,cars toon: mater private eye,rob gibbs,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-y7,6 min,"animation, comedy, family",mater searches for clues on a major crime scene.,29,ds783,6,min
s784,movie,cars toon: mater the greater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2008,tv-y7,5 min,"animation, comedy, family",mater the greater is a famous daredevil.,7,ds784,5,min
s785,movie,cars toon: monster truck mater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-y7,6 min,"animation, comedy, family",mater is a monster truck wrestler.,28,ds785,6,min
s786,movie,cars toon: the radiator springs 500 1/2,"rob gibbs, scott morse","owen wilson, larry the cable guy , steve purcell, jess harnell, john cygan,  danny  mann",united states,2019-11-12,2014,tv-y7,6 min,"animation, comedy, family",baja racers descend on radiator springs.,42,ds786,6,min
s787,movie,casebusters,wes craven,"pat hingle, noah hathaway, virginya keehne, gary riley, ebbe smith, sharon barr",united states,2019-11-12,1986,tv-pg,46 min,"drama, family, mystery",sibling sleuths investigate a crime that threatens their family business.,38,ds787,46,min
s788,movie,cheetah,jeff blyth,"keith coogan, lucy deakins, timothy landfield, breon gorman, collin mothupi, ka vundla",united states,2019-11-12,1989,g,84 min,"action-adventure, animals & nature, family",american teens traverse the african desert to rescue their adopted cheetah.,94,ds788,84,min
s789,movie,chef donald,jack king,nan,united states,2019-11-12,1941,tv-g,8 min,"animation, comedy, family",donald is inspired by a radio program to make waffles. see details for advisory.,6,ds789,8,min
s790,movie,chicken little,mark dindal,"zach braff, garry marshall, don knotts, patrick stewart, amy sedaris, steve zahn",united states,2019-11-12,2005,g,84 min,"animation, comedy, disaster","when disaster strikes, chicken little hatches a plan to save the day.",4,ds790,84,min
s791,tv show,chip 'n dale's rescue rangers,nan,"corey burton, peter cullen, jim cummings, tress macneille","united states, taiwan, south korea, china, japan, united kingdom",2019-11-12,1989,tv-g,1 season,"action-adventure, animation, comedy",chip and dale head a small group of animal characters who monitor the human and animal communities.,25,ds791,1,season
s792,movie,chip an' dale,jack hannah,nan,united states,2019-11-12,1947,tv-g,7 min,"animation, comedy, family",chip and dale have to save their home from donald duck. see details for advisory.,82,ds792,7,min
s793,movie,cinderella,"wilfred jackson, hamilton luske, clyde geronimi","ilene woods, eleanor audley, verna felton, rhoda williams, james macdonald, luis van rooten",united states,2019-11-12,1950,g,77 min,"animation, family, fantasy",cinderella's enchanted evening must end when a spell is broken at midnight.,56,ds793,77,min
s794,movie,cinderella ii: dreams come true,john kafka,"jennifer hale, rob paulsen, corey burton, andre stojka, russi taylor, susanne blakeslee",united states,2019-11-12,2002,g,77 min,"animation, fantasy, kids","three royal tales, featuring cinderella and her life in the palace.",17,ds794,77,min
s795,movie,cinderella iii: a twist in time,frank nissen,"jennifer hale, c.d. barnes, susanne blakeslee, tress macneille, russi taylor, andre stojka",united states,2019-11-12,2007,g,79 min,"animation, fantasy, kids",cinderella's stepmother steals a magic wand and turns back time.,12,ds795,79,min
s796,movie,clock cleaners,ben sharpsteen,nan,united states,2019-11-12,1937,tv-g,9 min,"animation, comedy, family","mickey, donald and goofy are trying to clean the clock of a tower. see details for advisory.",10,ds796,9,min
s797,movie,cloud 9,paul hoen,"luke benward, dove cameron, mike manning, kiersey clemons, amy farrington, patrick fabian",united states,2019-11-12,2014,tv-g,89 min,sports,two unlikely friends must overcome self-doubt to achieve their dreams.,95,ds797,89,min
s798,movie,college road trip,roger kumble,"martin lawrence, raven-symoné , donny osmond, brenda song, will sasso, eshaya draper",united states,2019-11-12,2008,g,84 min,"comedy, coming of age, family",an overprotective dad joins his daughter in search of the perfect college.,11,ds798,84,min
s799,movie,confessions of a teenage drama queen,sara sugarman,"lindsay lohan, adam garcia, glenne headly, alison pill, eli marienthal, megan fox","germany, united states",2019-11-12,2004,pg,91 min,"comedy, coming of age",a dramatic teen moves…and finds her new school already has a drama queen.,92,ds799,91,min
s800,tv show,coop & cami ask the world (shorts),nan,nan,nan,2019-11-12,2018,tv-g,1 season,"comedy, family, game show / competition","cooper and cami wrather co-host ""would you wrather.""",39,ds800,1,season
s801,movie,corn chips,jack hannah,nan,united states,2019-11-12,1951,tv-g,7 min,"animation, comedy, family","donald tricks chip 'n dale into shoveling snow, but the tables turn. see details for advisory.",16,ds801,7,min
s802,movie,cow belles,francine mcdougall,"amanda michalka, alyson michalka, sheila mccarthy, michael trevino, christian serratos, ron gabriel",united states,2019-11-12,2006,tv-g,91 min,"comedy, coming of age",two ultra-spoiled sisters are put to work in their father's dairy.,69,ds802,91,min
s803,tv show,crash & bernstein,nan,"cole jensen, tim lagasse, landry bender, oana gregory, aaron landon",united states,2019-11-12,2012,tv-y7,2 season,"comedy, fantasy, kids","the only boy in a family, wyatt creates a puppet brother.",44,ds803,2,season
s804,movie,dadnapped,paul hoen,"emily osment, david henrie, jason earles, jonathan keltz, moises arias, denzel whitaker",united states,2019-11-12,2009,tv-g,85 min,"comedy, mystery",melissa morris is due for adventure when her novelist father goes missing.,42,ds804,85,min
s805,movie,darby o'gill and the little people,robert stevenson,"albert sharpe, janet munro, sean connery, jimmy o'dea, kieron moore, estelle winwood",united states,2019-11-12,1959,g,91 min,"family, fantasy, romance","seeking a pot of gold, darby o'gill must match wits with a leprechaun. see details for advisory.",37,ds805,91,min
s806,tv show,darkwing duck,nan,"jim cummings, christine cavanaugh, terry mcgovern, frank welker",united states,2019-11-12,1991,tv-y7,2 season,"action-adventure, animation, kids","darkwing duck tells the adventures of the superhero, aided by his sidekick launchpad mcquack.",87,ds806,2,season
s807,movie,davy crockett and the river pirates,norman foster,"fess parker, buddy ebsen, jeff york, kenneth tobey, clem bevans, irvin ashkenazy",united states,2019-11-12,1956,g,81 min,"action-adventure, family, historical",davy crockett encounters pirates en route to new orleans. see details for advisory.,96,ds807,81,min
s808,movie,"davy crockett, king of the wild frontier",norman foster,"fess parker, buddy ebsen, basil ruysdael, hans conried, pat hogan, ken tobey",united states,2019-11-12,1955,pg,93 min,"action-adventure, family, historical","share davy crockett's legend, from the frontier to congress to the alamo. see details for advisory.",80,ds808,93,min
s809,movie,day & night,teddy newton,nan,united states,2019-11-12,2010,g,8 min,"animation, comedy, family","when day and night meet each other, sparks fly!",67,ds809,8,min
s810,movie,decorating disney: holiday magic,nan,"whoopi goldberg, sofia carson, jordan fisher",united states,2019-11-12,2017,tv-pg,42 min,"documentary, family, reality",disney parks become the merriest places on earth.,4,ds810,42,min
s811,movie,deep blue,"alastair fothergill, andy byatt",pierce brosnan,"united kingdom, germany",2019-11-12,2005,g,91 min,"animals & nature, documentary, family",join an epic underwater exploration into the secret lives of sea creatures.,68,ds811,91,min
s812,movie,descendants 2,kenny ortega,"dove cameron, cameron boyce, sofia carson, booboo stewart, mitchell hope, brenna d'amico",united states,2019-11-12,2017,tv-g,114 min,"coming of age, fantasy, musical","mal returns to the isle of the lost and confronts uma, ursula's daughter.",55,ds812,114,min
s813,movie,diary of a wimpy kid,thor freudenthal,"zachary gordon, robert capron, rachel harris, steve zahn, connor fielding, owen fielding","united states, united kingdom",2019-11-12,2010,pg,93 min,"comedy, family","greg faces the scariest, most humiliating experience of any kid’s life: middle school.",40,ds813,93,min
s814,movie,dinosaur,"ralph zondag, eric leighton","d.b. sweeney, alfre woodard, ossie davis, max casella, hayden panettiere, samuel wright",united states,2019-11-12,2000,pg,84 min,"action-adventure, animation, family",an orphaned dinosaur joins others after a meteor destroys his home.,51,ds814,84,min
s815,movie,disney adventures in babysitting,john schultz,"sabrina carpenter, sofia carson, nikki hahn, mallory mahoney, max gecowets, jet jurgensmeyer",united states,2019-11-12,2016,tv-g,95 min,"action-adventure, comedy, coming of age",rival babysitters join forces to search the city for a kid who’s snuck out.,18,ds815,95,min
s816,movie,disney avalon high,stuart gillard,"britt robertson, gregg sulkin, joey pollari, devon graye, molly quinn, don lake",united states,2019-11-12,2010,tv-g,91 min,"coming of age, fantasy",allie is convinced that her new high school is a contemporary camelot.,97,ds816,91,min
s817,movie,disney bad hair day,érik canuel,"laura marano, leigh-allyn baker, christian campbell, alain goulem, christian paul, kiana madeira",canada,2019-11-12,2015,tv-g,93 min,"buddy, comedy, coming of age",monica's prom day starts with bad hair…but ends with a great adventure.,46,ds817,93,min
s818,tv show,disney bizaardvark,nan,"madison hu, olivia rodrigo, jake paul, devore ledridge, ethan wacker",united states,2019-11-12,2015,tv-pg,3 season,"buddy, comedy, family",paige and frankie produce an online comedy channel.,12,ds818,3,season
s819,movie,disney den brother,mark taylor,"hutch dano, g. hannelius, maurice godin, david lambert, kelsy chow, debra mooney",united states,2019-11-12,2010,tv-g,90 min,"comedy, coming of age",a hockey star hangs up his skates and becomes a substitute scoutmaster.,9,ds819,90,min
s820,movie,disney descendants,kenny ortega,"dove cameron, cameron boyce, booboo stewart, sofia carson, mitchell hope, melanie paxson",united states,2019-11-12,2015,tv-g,114 min,"coming of age, fantasy, musical",the kids of disney villains are given a shot at redemption at auradon prep.,29,ds820,114,min
s821,tv show,disney descendants wicked world (shorts),nan,nan,united states,2019-11-12,2015,tv-g,2 season,"animation, coming of age, fantasy",descendants continues with new animated shorts!,56,ds821,2,season
s822,tv show,disney ducktales (shorts),nan,nan,nan,2019-11-12,2016,tv-y7,1 season,"action-adventure, animation, comedy",the mcduck family welcomes you to duckburg!,4,ds822,1,season
s823,tv show,disney evermoor,nan,"naomi sequeira, jordan loughran, belinda stewart-wilson, dan fredenburgh, george sear, georgie farmer",nan,2019-11-12,2017,tv-pg,1 season,series,tara crossley moves to evermoor and realizes the english countryside is not as sleepy as it seems.,37,ds823,1,season
s824,tv show,disney family sundays,nan,nan,united states,2019-11-12,2019,tv-g,1 season,"anthology, family, lifestyle",amber kemp-gerstel shares her love of crafting in a series of disney-themed diy projects.,73,ds824,1,season
s825,tv show,disney fast layne,nan,"sophie pollono, sofia rosinsky, brandon rossel, winslow fegley",united states,2019-11-12,2018,tv-g,1 season,"action-adventure, animation, comedy",twelve-year-old layne reed discovers a talking car.,92,ds825,1,season
s826,movie,disney girl vs. monster,stuart gillard,"olivia holt, kerris dorsey, brendan meyer, katherine mcnamara, adam chambers, tracy dawson","united states, canada",2019-11-12,2012,tv-pg,90 min,"action-adventure, comedy, fantasy",the daughter of two monster-hunters must take on a monster of her own.,56,ds826,90,min
s827,tv show,disney gravity falls,nan,"kristen schaal, jason morgan, alex hirsch",united states,2019-11-12,2011,tv-y7,2 season,"action-adventure, animation, comedy",dipper and mabel spend the summer with grunkle stan.,32,ds827,2,season
s828,tv show,disney gravity falls (shorts),nan,nan,nan,2019-11-12,2012,tv-g,1 season,"animation, anthology, comedy",twins dipper and mabel enter the mysterious town of gravity falls for the summer.,85,ds828,1,season
s829,tv show,disney jake and the never land pirates,nan,"madison pettis, colin ford, jonathan heit, david arquette, corey burton",united states,2019-11-12,2010,tv-y,4 season,"action-adventure, animation, fantasy",jake sails for a treasure hunt against captain hook.,38,ds829,4,season
s830,tv show,disney jonas,nan,"kevin jonas, joe jonas, nick jonas, chelsea staub, nicole anderson, john ducey",united states,2019-11-12,2008,tv-g,2 season,"comedy, family, kids","jonas is the hottest rock band on the planet! band members nick, kevin, and joe are superstar idols.",94,ds830,2,season
s831,tv show,disney junior music nursery rhymes,nan,nan,nan,2019-11-12,2017,tv-y,2 season,"animation, kids, musical",nursery rhymes re-imagined with disney junior!,19,ds831,2,season
s832,tv show,disney k.c. undercover,nan,"zendaya , veronica dunne, kamil mcfadden, tammy townsend, kadeem hardison",united states,2019-11-12,2014,tv-y7,3 season,"action-adventure, comedy, kids",k.c. joins her spy family as its newest secret agent.,53,ds832,3,season
s833,tv show,disney lab rats: elite force,nan,"william brent, bradley perry, jake short, paris berelc, kelli berglund",united states,2019-11-12,2015,tv-y7,1 season,"action-adventure, comedy, coming of age",the lab rats join forces with the mighty med team.,96,ds833,1,season
s834,tv show,disney legend of the three caballeros,nan,"tony anselmo, jaime camil, eric bauza, grey griffin, wayne knight, kevin richardson",united states,2019-11-12,2017,tv-g,1 season,"action-adventure, animation, comedy","donald, jose and panchito inherit a magical atlas and travel the world battling mythical monsters.",19,ds834,1,season
s835,tv show,disney mickey mouse clubhouse,nan,"wayne allwine, jim cummings, russi taylor, tony anselmo, bill farmer, tress macneille",united states,2019-11-12,2005,tv-y,5 season,"animation, kids",mickey leads kids on an interactive adventure of learning.,71,ds835,5,season
s836,tv show,disney milo murphy's law,nan,"al yankovic, sabrina carpenter, mekai curtis",united states,2019-11-12,2016,tv-y7,2 season,"action-adventure, animation, comedy","around milo, anything that can go wrong, will.",11,ds836,2,season
s837,tv show,disney minnie's bow-toons (shorts),nan,nan,united states,2019-11-12,2011,tv-y,3 season,"animation, kids",minnie mouse teams up with daisy to open up minnie’s bow-tique.,4,ds837,3,season
s838,tv show,disney stuck in the middle,nan,"jenna ortega, ronni hawk, isaak presley, ariana greenblatt, kayla maisonet, nicolas bechtel",united states,2019-11-12,2015,tv-pg,3 season,"comedy, coming of age, family",harley is stuck in the middle of a family with 7 kids!,81,ds838,3,season
s839,tv show,disney take two with phineas and ferb (shorts),nan,nan,united states,2019-11-12,2010,tv-g,1 season,"animation, kids, parody",real-life celebrities are interviewed by phineas and ferb.,32,ds839,1,season
s840,tv show,disney tangled: the series - short cuts,nan,nan,nan,2019-11-12,2016,tv-y7,1 season,"action-adventure, animation, comedy",get to know the colorful residents of corona.,12,ds840,1,season
s841,movie,disney under the sea: a descendants short story,hasraf dulull,nan,nan,2019-11-12,2018,tv-g,10 min,"fantasy, musical, thriller",mal emerges from the forest where she meets dizzy.,77,ds841,10,min
